2.226562500000000e-01 9.431482845777441e-20 -1.911066972517141e-19
2.265625000000000e-01 1.606867813591360e-19 -1.411321739543958e-19
2.304687500000000e-01 2.022358187186878e-19 -6.901767622993493e-20
2.343750000000000e-01 2.131022458653244e-19 1.297701336480575e-20
2.382812500000000e-01 1.920359870598879e-19 9.350259672928230e-20
2.421875000000000e-01 1.421403605801143e-19 1.603255491933647e-19
2.460937500000000e-01 7.034756046054082e-20 2.028261618566864e-19
2.500000000000000e-01 -1.314099979711057e-20 2.144136655340224e-19
2.539062500000000e-01 -9.461059291407506e-20 1.926119118295904e-19
2.578125000000000e-01 -1.611079038878335e-19 1.415328491317746e-19
2.617187500000000e-01 -2.038710815477355e-19 6.909229749640142e-20
2.656250000000000e-01 -2.152649055000202e-19 -1.499773536002151e-20
2.695312500000000e-01 -1.929177373809093e-19 -9.663383071303990e-20
2.734375000000000e-01 -1.409201411353156e-19 -1.632636430829833e-19
2.773437500000000e-01 -6.734754162348959e-20 -2.052468130062984e-19
2.812500000000000e-01 1.741467896096795e-20 -2.153791543600282e-19
2.851562500000000e-01 9.995617829693322e-20 -1.918609317068476e-19
2.890625000000000e-01 1.663627575142799e-19 -1.383047176185846e-19
2.929687500000000e-01 2.073153195238409e-19 -6.303333013039030e-20
2.968750000000000e-01 2.164347700236910e-19 2.261368708777017e-20
3.007812500000000e-01 1.901952057926113e-19 1.047339430478720e-19
3.046875000000000e-01 1.337482724278933e-19 1.703822755425945e-19
3.085937500000000e-01 5.724987069572348e-20 2.097368701000307e-19
3.125000000000000e-01 -2.913058758999553e-20 2.158204055853957e-19
3.164062500000000e-01 -1.106251723059943e-19 1.870130880064659e-19
3.203125000000000e-01 -1.754740176397064e-19 1.285159258340869e-19
3.242187500000000e-01 -2.125803422800566e-19 4.992251702816352e-20
3.281250000000000e-01 -2.153931323104981e-19 -3.770525155518620e-20
3.320312500000000e-01 -1.836087513143559e-19 -1.190164530634319e-19
3.359375000000000e-01 -1.215001251512291e-19 -1.814756893553304e-19
3.398437500000000e-01 -4.052224928362570e-20 -2.151570715348826e-19
3.437500000000000e-01 4.716963902866914e-20 -2.139022691802523e-19
3.476562500000000e-01 1.280143101235834e-19 -1.780819859846822e-19
3.515625000000000e-01 1.881502826768446e-19 -1.127495850510805e-19
3.554687500000000e-01 2.174972916809761e-19 -2.921786239125243e-20
3.593750000000000e-01 2.115120066577311e-19 5.920241099956487e-20
3.632812500000000e-01 1.710538685985628e-19 1.384774850010137e-19
3.671875000000000e-01 1.017676492594770e-19 1.949150921444312e-19
3.710937500000000e-01 1.625325347455631e-20 2.193299886622388e-19
3.750000000000000e-01 -7.225446269072426e-20 2.077495259171174e-19
3.789062500000000e-01 -1.497920337026913e-19 1.622314095933801e-19
3.828125000000000e-01 -2.019551720822475e-19 8.906692594457091e-20
3.867187500000000e-01 -2.209879031676331e-19 1.013886197459917e-21
3.906250000000000e-01 -2.030102678272323e-19 -8.738884720448139e-20
3.945312500000000e-01 -1.512562824532874e-19 -1.619369216209837e-19
3.984375000000000e-01 -7.348411603510668e-20 -2.090336327076576e-19
4.023437500000000e-01 1.647284435865853e-20 -2.212810535171741e-19
4.062500000000000e-01 1.039195997165608e-19 -1.964315933825477e-19
4.101562500000000e-01 1.744111167296088e-19 -1.378248711934168e-19
4.140625000000000e-01 2.151109739144178e-19 -5.581980608594825e-20
4.179687500000000e-01 2.196434459127551e-19 3.531978705732263e-20
4.218750000000000e-01 1.870821937581037e-19 1.213473525224733e-19
4.257812500000000e-01 1.225425617743938e-19 1.870445476776225e-19
4.296875000000000e-01 3.543535181732945e-20 2.204204247698113e-19
4.335937500000000e-01 -5.699059254757243e-20 2.161124620666692e-19
4.375000000000000e-01 -1.394142348527411e-19 1.744006109289370e-19
4.414062500000000e-01 -1.992761462933771e-19 1.034055233364509e-19
4.453125000000000e-01 -2.239803035893110e-19 1.386057746453807e-20
4.492187500000000e-01 -2.096681398646989e-19 -7.958834046731546e-20
4.531250000000000e-01 -1.589155625035835e-19 -1.586557322618561e-19
4.570312500000000e-01 -8.079973184076414e-20 -2.099290786625694e-19
4.609375000000000e-01 1.197533353586531e-20 -2.248625277255916e-19
4.648437500000000e-01 1.035666367649270e-19 -1.997916481466702e-19
4.687500000000000e-01 1.765544437802011e-19 -1.396315702920706e-19
4.726562500000000e-01 2.190580178263225e-19 -5.560569575445521e-20
4.765625000000000e-01 2.231245906071353e-19 3.987900292910229e-20
4.804687500000000e-01 1.867863204421419e-19 1.280372152507438e-19
4.843750000000000e-01 1.172421109657941e-19 1.937263091645512e-19
4.882812500000000e-01 2.630872065313131e-20 2.252571442988607e-19
4.921875000000000e-01 -6.952496776097582e-20 2.159454714374308e-19
4.960937500000000e-01 -1.526432517621111e-19 1.678549920055267e-19
5.000000000000000e-01 -2.090301523571041e-19 8.893649993999305e-20
5.039062500000000e-01 -2.271378244367398e-19 -6.092449655915741e-21
5.078125000000000e-01 -2.045044816725977e-19 -9.999795632749156e-20
5.117187500000000e-01 -1.444327218788846e-19 -1.760594035080281e-19
5.156250000000000e-01 -5.714494146272160e-20 -2.207926282106063e-19
5.195312500000000e-01 3.995852812180059e-20 -2.255557282984421e-19
5.234375000000000e-01 1.301016057922457e-19 -1.884542976942853e-19
5.273437500000000e-01 1.972576703963433e-19 -1.160570592251753e-19
5.312500000000000e-01 2.280752698972180e-19 -2.245213470619638e-20
5.351562500000000e-01 2.168956593574124e-19 7.518385373957337e-20
5.390625000000000e-01 1.651153502561221e-19 1.597939423516461e-19
5.429687500000000e-01 8.188848342446521e-20 2.146165589700102e-19
5.468750000000000e-01 -1.656226870187701e-20 2.291459211012295e-19
5.507812500000000e-01 -1.118197931170148e-19 2.014205853610941e-19
5.546875000000000e-01 -1.866660034185373e-19 1.357541223121984e-19
5.585937500000000e-01 -2.266634714519730e-19 4.352055109620622e-20
5.625000000000000e-01 -2.238746831914882e-19 -5.711891205101139e-20
5.664062500000000e-01 -1.788235332051499e-19 -1.472448471911346e-19
5.703125000000000e-01 -9.949102339325639e-20 -2.094941682526084e-19
5.742187500000000e-01 -7.863369992432740e-22 -2.317111474111428e-19
5.781250000000000e-01 9.913595781813251e-20 -2.096477510933374e-19
5.820312500000000e-01 1.797752901573705e-19 -1.478090819565219e-19
5.859375000000000e-01 2.254991701269953e-19 -5.683520845462598e-20
5.898437500000000e-01 2.280516635685687e-19 4.625764297236531e-20
5.937500000000000e-01 1.862824261964108e-19 1.405046271171902e-19
5.976562500000000e-01 1.083629695599297e-19 2.070610574351931e-19
6.015625000000000e-01 8.187737979069239e-21 2.336357132108944e-19
6.054687500000000e-01 -9.378882677432306e-20 2.146145780924565e-19
6.093750000000000e-01 -1.771106632476378e-19 1.526306454823719e-19
6.132812500000000e-01 -2.263902393822922e-19 6.093646124685266e-20
6.171875000000000e-01 -2.308255762589618e-19 -4.296484675133801e-20
6.210937500000000e-01 -1.891903568174929e-19 -1.395815647918733e-19
6.250000000000000e-01 -1.095653063430773e-19 -2.084894984804100e-19
6.289062500000000e-01 -7.649831753474461e-21 -2.357944794198840e-19
6.328125000000000e-01 9.586958585315003e-20 -2.158833095256607e-19
6.367187500000000e-01 1.808503563584254e-19 -1.525863502649245e-19
6.406250000000000e-01 2.294522617960460e-19 -5.830200330662105e-20
6.445312500000000e-01 2.320229622491967e-19 4.906919372946725e-20
6.484375000000000e-01 1.870750559042014e-19 1.462360712944264e-19
6.523437500000000e-01 1.034044235011387e-19 2.136631349897182e-19
6.562500000000000e-01 -1.578482919317084e-21 2.380472831828828e-19
6.601562500000000e-01 -1.064861348118326e-19 2.132507991697896e-19
6.640625000000000e-01 -1.898383295416753e-19 1.438625641240870e-19
6.679687500000000e-01 -2.344030853429874e-19 4.447747069257448e-20
6.718750000000000e-01 -2.297755809615082e-19 -6.416107601058683e-20
6.757812500000000e-01 -1.775645535325319e-19 -1.597187478176572e-19
6.796875000000000e-01 -8.827350605266623e-20 -2.226589624314374e-19
6.835937500000000e-01 2.124885348985268e-20 -2.385239407453464e-19
6.875000000000000e-01 1.259308746491160e-19 -2.042676359782088e-19
6.914062500000000e-01 2.041968302547930e-19 -1.270060280479388e-19
6.953125000000000e-01 2.396979123116957e-19 -2.121271396974566e-20
6.992187500000000e-01 2.239423384885010e-19 8.907676574568880e-20
7.031250000000000e-01 1.606789327399650e-19 1.800905899009246e-19
7.070312500000000e-01 6.176515412995127e-20 2.334225960922328e-19
7.109375000000000e-01 -5.040554723318871e-20 2.366798214489064e-19
7.148437500000000e-01 -1.518806914746199e-19 1.883268261852606e-19
7.187500000000000e-01 -2.217632180245429e-19 9.846067776892978e-20
7.226562500000000e-01 -2.426474315912013e-19 -1.270005044238305e-20
7.265625000000000e-01 -2.108886626217355e-19 -1.218564551833641e-19
7.304687500000000e-01 -1.320254008383768e-19 -2.046037297375821e-19
7.343750000000000e-01 -2.352911084529198e-20 -2.426798009103666e-19
7.382812500000000e-01 8.959779816272979e-20 -2.275301889123933e-19
7.421875000000000e-01 1.842666055755881e-19 -1.606693979326645e-19
7.460937500000000e-01 2.381831172124375e-19 -5.789662724651212e-20
7.500000000000000e-01 2.388142887034719e-19 5.801047434527455e-20
7.539062500000000e-01 1.852597881537905e-19 1.615653774671860e-19
7.578125000000000e-01 8.903167599151213e-20 2.291373495763324e-19
7.617187500000000e-01 -2.698905806635115e-20 2.450872157009483e-19
7.656250000000000e-01 -1.373380095423291e-19 2.049450063310954e-19
7.695312500000000e-01 -2.172289810409398e-19 1.174303674931906e-19
7.734375000000000e-01 -2.474860951455486e-19 2.265508855113097e-21
7.773437500000000e-01 -2.204659212990937e-19 -1.134229596548853e-19
7.812500000000000e-01 -1.421265589347199e-19 -2.032062082240205e-19
7.851562500000000e-01 -2.996516343955289e-20 -2.466112682043176e-19
7.890625000000000e-01 8.986442200118670e-20 -2.319775171814412e-19
7.929687500000000e-01 1.883124265552295e-19 -1.629780972988360e-19
7.968750000000000e-01 2.431993654138603e-19 -5.462233830037768e-20
8.007812500000000e-01 2.405474682477258e-19 6.697748843023389e-20
8.046875000000000e-01 1.807682968010509e-19 1.723784116962627e-19
8.085937500000000e-01 7.786300133780873e-20 2.382171626965764e-19
8.125000000000000e-01 -4.525781268099241e-20 2.469998915102403e-19
8.164062500000000e-01 -1.575963508413114e-19 1.961379224577298e-19
8.203125000000000e-01 -2.322765550328901e-19 9.772127600813316e-20
8.242187500000000e-01 -2.511168493013282e-19 -2.607221573248579e-20
8.281250000000000e-01 -2.083643482017655e-19 -1.432213106557449e-19
8.320312500000000e-01 -1.145431620937298e-19 -2.256583874551097e-19
8.359375000000000e-01 8.788521323484384e-21 -2.536003560037932e-19
8.398437500000000e-01 1.301786337620654e-19 -2.180617159599779e-19
8.437500000000000e-01 2.191921390718795e-19 -1.281723548330586e-19
8.476562500000000e-01 2.549193178747181e-19 -6.060440927886111e-21
8.515625000000000e-01 2.261670070724973e-19 1.184904843963725e-19
8.554687500000000e-01 1.396192903947686e-19 2.135900553992811e-19
8.593750000000000e-01 1.786764872671908e-20 2.552120325448742e-19
8.632812500000000e-01 -1.093475209470097e-19 2.319045583932357e-19
8.671875000000000e-01 -2.093178912030325e-19 1.486582672873556e-19
8.710937500000000e-01 -2.555876545226135e-19 2.700868936218947e-20
8.750000000000000e-01 -2.364200885556408e-19 -1.025018879698965e-19
8.789062500000000e-01 -1.559248461308097e-19 -2.061099837737283e-19
8.828125000000000e-01 -3.330936024865154e-20 -2.562671317688413e-19
8.867187500000000e-01 9.849423132628434e-20 -2.393146801792342e-19
8.906250000000000e-01 2.046216592669553e-19 -1.593205222993095e-19
8.945312500000000e-01 2.573083164902525e-19 -3.664294705445616e-20
8.984375000000000e-01 2.416786460841547e-19 9.715784319634123e-20
9.023437500000000e-01 1.610830451424863e-19 2.049591078901154e-19
9.062500000000000e-01 3.679420748690030e-20 2.587257541499288e-19
9.101562500000000e-01 -9.900819973281547e-20 2.424774505775351e-19
9.140625000000000e-01 -2.077587268278045e-19 1.597016023858746e-19
9.179687500000000e-01 -2.605687164136930e-19 3.289730392087405e-20
9.218750000000000e-01 -2.424825335334447e-19 -1.040178156336876e-19
9.257812500000000e-01 -1.562844063322820e-19 -2.124397933456841e-19
9.296875000000000e-01 -2.688460207528661e-20 -2.629582245076614e-19
9.335937500000000e-01 1.116896894664654e-19 -2.397095426793610e-19
9.375000000000000e-01 2.196201875739976e-19 -1.493636098881929e-19
9.414062500000000e-01 2.650357268401488e-19 -1.643073852017057e-20
9.453125000000000e-01 2.366440228339578e-19 1.228591564560933e-19
9.492187500000000e-01 1.399146631168107e-19 2.275108051717388e-19
9.531250000000000e-01 1.932495837835267e-21 2.675404802351265e-19
9.570312500000000e-01 -1.376743643636692e-19 2.303943420477256e-19
9.609375000000000e-01 -2.377080807365059e-19 1.259360725176885e-19
9.648437500000000e-01 -2.684544348191049e-19 -1.545010408231878e-20
9.687500000000000e-01 -2.211086469369985e-19 -1.545522656334696e-19
9.726562500000000e-01 -1.067809535074837e-19 -2.484925244575754e-19
9.765625000000000e-01 3.945641117822581e-20 -2.677303513624151e-19
9.804687500000000e-01 1.743839522872171e-19 -2.077544083074264e-19
9.843750000000000e-01 2.585947711514012e-19 -8.534459890769820e-20
9.882812500000000e-01 2.644027263051976e-19 6.455389933036328e-20
9.921875000000000e-01 1.893827403568983e-19 1.966940724145463e-19
9.960937500000000e-01 5.539846085438313e-20 2.679840434558019e-19
1.000000000000000e+00 -9.572819655845476e-20 2.567160705874376e-19
1.003906250000000e+00 -2.188637025918124e-19 1.653730481238361e-19
1.007812500000000e+00 -2.749853950225846e-19 2.206839793565469e-20
1.011718750000000e+00 -2.434885600585628e-19 -1.293618922601262e-19
1.015625000000000e+00 -1.350372357691403e-19 -2.422565181999020e-19
1.019531250000000e+00 1.755693521614103e-20 -2.770921596370000e-19
1.023437500000000e+00 1.658064251189459e-19 -2.234837827711854e-19
1.027343750000000e+00 2.609887545975448e-19 -9.799549720675120e-20
1.031250000000000e+00 2.731403420848962e-19 6.145268880986986e-20
1.035156250000000e+00 1.948062860150927e-19 2.023533491340127e-19
1.039062500000000e+00 5.040465624535915e-20 2.762675073651990e-19
1.042968750000000e+00 -1.105235025066389e-19 2.589277508191870e-19
1.046875000000000e+00 -2.358585372570863e-19 1.545833852329917e-19
1.050781250000000e+00 -2.832366254203649e-19 -2.578429877349313e-21
1.054687500000000e+00 -2.343611430165235e-19 -1.598359229907229e-19
1.058593750000000e+00 -1.048492716861788e-19 -2.645099429040618e-19
1.062500000000000e+00 6.235711206422866e-20 -2.782452311259421e-19
1.066406250000000e+00 2.087291874071633e-19 -1.954544423423539e-19
1.070312500000000e+00 2.832089857555546e-19 -4.340384931464046e-20
1.074218750000000e+00 2.588011761704437e-19 1.263979171114592e-19
1.078125000000000e+00 1.409345103754759e-19 2.520738916587743e-19
1.082031250000000e+00 -2.786950056302271e-20 2.876128591151967e-19
1.085937500000000e+00 -1.881101896122299e-19 2.204892228394367e-19
1.089843750000000e+00 -2.817594982788038e-19 7.236514876918102e-20
1.093750000000000e+00 -2.723546398313722e-19 -1.041957332232638e-19
1.097656250000000e+00 -1.615358405762533e-19 -2.442044932838060e-19
1.101562500000000e+00 1.017836947089410e-20 -2.931015091903541e-19
1.105468750000000e+00 1.803626026866767e-19 -2.328481439117307e-19
1.109375000000000e+00 2.833871389212598e-19 -8.351711860047149e-20
1.113281250000000e+00 2.787380010626795e-19 9.900841403132730e-20
1.117187500000000e+00 1.665802476171126e-19 2.451824064704104e-19
1.121093750000000e+00 -1.287813295944877e-20 2.981311765093707e-19
1.125000000000000e+00 -1.873884447152158e-19 2.326214309397318e-19
1.128906250000000e+00 -2.902268523875018e-19 7.473786211488549e-20
1.132812500000000e+00 -2.781895174337043e-19 -1.146967270418938e-19
1.136718750000000e+00 -1.526261637070794e-19 -2.604539070272853e-19
1.140625000000000e+00 3.570665116459065e-20 -3.006730312724675e-19
1.144531250000000e+00 2.123875853036140e-19 -2.174514265951457e-19
1.148437500000000e+00 3.020581944292914e-19 -4.225531582555929e-20
1.152343750000000e+00 2.657225187099827e-19 1.521317531298702e-19
1.156250000000000e+00 1.152528410673400e-19 2.838933354732235e-19
1.160156250000000e+00 -8.668761660576638e-20 2.963735414947063e-19
1.164062500000000e+00 -2.517905581558281e-19 1.790561136121614e-19
1.167968750000000e+00 -3.105167774107345e-19 -1.766526225456165e-20
1.171875000000000e+00 -2.314916069682592e-19 -2.094254737765523e-19
1.175781250000000e+00 -4.732146382411916e-20 -3.096694577390939e-19
1.179687500000000e+00 1.593897563722849e-19 -2.708639497362252e-19
1.183593750000000e+00 2.969612180357007e-19 -1.078324118147095e-19
1.187500000000000e+00 2.982836194635827e-19 1.078335602368663e-19
1.191406250000000e+00 1.593960373508502e-19 2.754640726985440e-19
1.195312500000000e+00 -5.617341035946788e-20 3.149739064702734e-19
1.199218750000000e+00 -2.482922390604476e-19 2.037873269648187e-19
1.203125000000000e+00 -3.224015212053702e-19 -7.792021598543874e-21
1.207031250000000e+00 -2.390902654949853e-19 -2.193379609169107e-19
1.210937500000000e+00 -3.550886779279326e-20 -3.239035680530462e-19
1.214843750000000e+00 1.898662627309383e-19 -2.665858534103029e-19
1.218750000000000e+00 3.207379037106803e-19 -7.351061961447171e-20
1.222656250000000e+00 2.875915940148068e-19 1.624469197659252e-19
1.226562500000000e+00 1.029128203835555e-19 3.162141808734344e-19
1.230468750000000e+00 -1.402041519520314e-19 3.026940930779687e-19
1.234375000000000e+00 -3.107730665219539e-19 1.264089836374570e-19
1.238281250000000e+00 -3.140061209877898e-19 -1.223708690969947e-19
1.242187500000000e+00 -1.428323965309676e-19 -3.076921849168621e-19
1.246093750000000e+00 1.127561149482194e-19 -3.216336678545677e-19
1.250000000000000e+00 3.078008128532757e-19 -1.512594923393640e-19
1.253906250000000e+00 3.262193213272815e-19 1.106375670811823e-19
1.257812500000000e+00 1.525657123204717e-19 3.119260826596692e-19
1.261718750000000e+00 -1.166390356594274e-19 3.289058376023265e-19
1.265625000000000e+00 -3.199188549116588e-19 1.439294665415626e-19
1.269531250000000e+00 -3.269628740633381e-19 -1.349502460547188e-19
1.273437500000000e+00 -1.256500453763824e-19 -3.336711845044178e-19
1.277343750000000e+00 1.612491598769380e-19 -3.202395916187876e-19
1.281250000000000e+00 3.483789637105119e-19 -9.491466519500863e-20
1.285156250000000e+00 3.048403584175617e-19 1.990894826621511e-19
1.289062500000000e+00 4.950345792563736e-20 3.632685190870517e-19
1.292968750000000e+00 -2.460889543715818e-19 2.758414678747609e-19
1.296875000000000e+00 -3.728206615380781e-19 -1.205635258673901e-20
1.300781250000000e+00 -2.283426713038424e-19 -2.991223171875295e-19
1.304687500000000e+00 9.115074321055935e-20 -3.677017593096309e-19
1.308593750000000e+00 3.488777677638848e-19 -1.545108569470285e-19
1.312500000000000e+00 3.393998974654652e-19 1.859684584745953e-19
1.316406250000000e+00 5.268593877769364e-20 3.863355013607824e-19
1.320312500000000e+00 -2.850870103641708e-19 2.708446374552021e-19
1.324218750000000e+00 -3.890872583273547e-19 -8.025153217602303e-20
1.328125000000000e+00 -1.529284979833684e-19 -3.722669518178091e-19
1.332031250000000e+00 2.324143280048574e-19 -3.353408478761037e-19
1.335937500000000e+00 4.122202151147389e-19 2.017060757948575e-20
1.339843750000000e+00 1.973814752239276e-19 3.696257159886785e-19
1.343750000000000e+00 -2.272050868544766e-19 3.580613712638853e-19
1.347656250000000e+00 -4.307124368657589e-19 -2.981383899110404e-20
1.351562500000000e+00 -1.714038658334095e-19 -4.030247104368242e-19
1.355468750000000e+00 2.958036865941497e-19 -3.336295682062754e-19
1.359375000000000e+00 4.324182891980116e-19 1.390840281659438e-19
1.363281250000000e+00 3.154149545279211e-20 4.607225780929483e-19
1.367187500000000e+00 -4.319947395948688e-19 1.887518833371384e-19
1.371093750000000e+00 -3.139886501066793e-19 -3.655238429006076e-19
1.375000000000000e+00 2.815193777691814e-19 -4.058243096758017e-19
1.378906250000000e+00 4.626861275331734e-19 2.030308963153633e-19
1.382812500000000e+00 -1.450637531461481e-19 4.979275130245057e-19
1.386718750000000e+00 -5.169470905173221e-19 -1.233002664684111e-19
1.390625000000000e+00 1.517782453707975e-19 -5.210904122369250e-19
1.394531250000000e+00 4.936698564399517e-19 2.420417192322034e-19
1.398437500000000e+00 -3.800748156018307e-19 3.852603198337815e-19
1.402343750000000e+00 -1.434587129410636e-19 -4.803865637306394e-19
1.406250000000000e+00 4.077331366442469e-19 1.542011289960349e-19
1.410156250000000e+00 -3.043124041840051e-19 1.482088409286470e-19
1.414062500000000e+00 1.107519471504387e-19 -2.253425244254994e-19
1.417968750000000e+00 2.355759263254741e-20 1.896436819437010e-19
1.421875000000000e+00 -9.293301473900529e-20 -1.178999458055265e-19
1.425781250000000e+00 1.099857776226662e-19 4.376349494344843e-20
1.429687500000000e+00 -9.368549898820325e-20 1.150579212630916e-20
1.433593750000000e+00 6.234074129557346e-20 -4.355200375583036e-20
1.437500000000000e+00 -2.882896251659425e-20 5.620654705935232e-20
1.441406250000000e+00 -7.402234728171662e-22 -5.248889348171149e-20
1.445312500000000e+00 2.152524347234664e-20 3.864092750644570e-20
1.449218750000000e+00 -3.167426820520423e-20 -1.955224390677316e-20
1.453125000000000e+00 3.129009793113334e-20 1.693847415514035e-21
1.457031250000000e+00 -2.371851573305835e-20 1.161802050949827e-20
1.460937500000000e+00 1.245924415640194e-20 -1.810968955757124e-20
1.464843750000000e+00 -1.783401793168911e-21 1.839864346197868e-20
1.468750000000000e+00 -6.211974606189027e-21 -1.411602014448980e-20
1.472656250000000e+00 1.036027521897247e-20 7.791531438918982e-21
1.476562500000000e+00 -1.072499197901043e-20 -1.534909779567107e-21
1.480468750000000e+00 8.445645752855597e-21 -3.260305319545846e-21
1.484375000000000e+00 -4.815194052702850e-21 5.818487379358916e-21
1.488281250000000e+00 1.145034786179900e-21 -6.220579855382604e-21
1.492187500000000e+00 1.676357580488545e-21 5.015753876714821e-21
1.496093750000000e+00 -3.252590353326113e-21 -2.997805511903865e-21
1.500000000000000e+00 3.610760329314431e-21 8.569752818002517e-22
1.503906250000000e+00 -2.989454184604339e-21 8.524485136538744e-22
1.507812500000000e+00 1.837244085386801e-21 -1.831876946034784e-21
1.511718750000000e+00 -5.963462419085489e-22 2.086322142935995e-21
1.515625000000000e+00 -4.133580045295207e-22 -1.768677818016913e-21
